product_name,quantity,price_at_purchase,created_at
PROD9,1.0,140000,2024-07-03
PROD20,1.0,303900,2024-07-03
PROD2,10.0,67500,2024-07-03
PROD330,1.0,290000,2024-07-04
PROD9,1.0,140000,2024-07-04
PROD358,1.0,572000,2024-07-04
PROD15,1.0,367500,2024-07-04
PROD15,1.0,367500,2024-07-04
PROD9,1.0,140000,2024-07-04
PROD20,1.0,303900,2024-07-04
PROD120,1.0,323000,2024-07-04
PROD13,1.0,367000,2024-07-04
PROD15,1.0,367500,2024-07-04
PROD5,1.0,333000,2024-07-04
PROD357,1.0,338000,2024-07-04
PROD9,1.0,140000,2024-07-04
PROD10,1.0,345000,2024-07-04
PROD187,1.0,125000,2024-07-04
PROD10,1.0,345000,2024-07-04
PROD4,1.0,185000,2024-07-04
PROD15,1.0,367500,2024-07-04
PROD50,1.0,245000,2024-07-04
PROD11,1.0,265000,2024-07-04
PROD21,1.0,238000,2024-07-04
PROD11,1.0,265000,2024-07-04
PROD11,1.0,265000,2024-07-04
PROD20,1.0,303900,2024-07-04
PROD10,1.0,345000,2024-07-04
PROD290,1.0,508000,2024-07-04
PROD13,1.0,367000,2024-07-04
PROD15,1.0,367500,2024-07-04
PROD10,1.0,345000,2024-07-04
PROD15,1.0,367500,2024-07-04
PROD9,1.0,140000,2024-07-04
PROD21,1.0,238000,2024-07-04
PROD9,1.0,140000,2024-07-04
PROD44,1.0,367500,2024-07-04
PROD21,1.0,238000,2024-07-04
PROD9,1.0,140000,2024-07-04
PROD11,1.0,265000,2024-07-04
PROD13,1.0,367000,2024-07-04
PROD9,1.0,140000,2024-07-04
PROD21,1.0,238000,2024-07-04
PROD10,1.0,345000,2024-07-04
PROD44,1.0,367500,2024-07-04
PROD51,1.0,320000,2024-07-04
PROD9,1.0,140000,2024-07-04
PROD341,1.0,535000,2024-07-04
PROD20,1.0,303900,2024-07-04
PROD10,1.0,345000,2024-07-04
PROD18,1.0,805000,2024-07-04
PROD11,1.0,265000,2024-07-04
PROD10,1.0,345000,2024-07-04
PROD5,1.0,333000,2024-07-04
PROD11,1.0,265000,2024-07-04
PROD9,1.0,140000,2024-07-04
PROD11,1.0,265000,2024-07-04
PROD9,1.0,140000,2024-07-04
PROD33,1.0,283000,2024-07-04
PROD10,1.0,345000,2024-07-04
PROD33,1.0,283000,2024-07-04
PROD9,1.0,140000,2024-07-04
PROD51,1.0,320000,2024-07-04
PROD10,1.0,345000,2024-07-04
PROD113,1.0,155245,2024-07-04
PROD19,1.0,555000,2024-07-04
PROD20,1.0,303900,2024-07-04
PROD120,1.0,323000,2024-07-04
PROD30,1.0,370000,2024-07-04
PROD30,1.0,370000,2024-07-04
PROD29,1.0,250800,2024-07-04
PROD120,1.0,323000,2024-07-04
PROD30,1.0,370000,2024-07-04
PROD15,1.0,367500,2024-07-04
PROD10,1.0,345000,2024-07-04
PROD187,1.0,125000,2024-07-04
PROD120,1.0,323000,2024-07-04
PROD10,1.0,345000,2024-07-04
PROD9,1.0,140000,2024-07-04
PROD232,1.0,78000,2024-07-04
PROD147,1.0,1305000,2024-07-04
PROD9,1.0,140000,2024-07-04
PROD113,1.0,155245,2024-07-04
PROD73,1.0,225000,2024-07-04
PROD4,2.0,185000,2024-07-04
PROD4,1.0,185000,2024-07-04
PROD10,1.0,345000,2024-07-04
PROD15,1.0,367500,2024-07-04
PROD33,1.0,283000,2024-07-04
PROD10,1.0,345000,2024-07-04
PROD21,1.0,238000,2024-07-04
PROD10,1.0,345000,2024-07-04
PROD185,1.0,508000,2024-07-04
PROD21,1.0,238000,2024-07-04
PROD10,1.0,345000,2024-07-04
PROD120,1.0,323000,2024-07-04
PROD9,1.0,140000,2024-07-04
PROD187,4.0,125000,2024-07-04
PROD29,1.0,250800,2024-07-04
PROD29,1.0,250800,2024-07-04
PROD15,1.0,367500,2024-07-04
PROD118,1.0,427500,2024-07-04
PROD120,1.0,323000,2024-07-04
PROD15,1.0,367500,2024-07-04
PROD20,1.0,303900,2024-07-04
PROD20,1.0,303900,2024-07-04
PROD10,1.0,345000,2024-07-04
PROD183,1.0,1622000,2024-07-04
PROD52,1.0,1155000,2024-07-04
PROD2,1.0,67500,2024-07-05
PROD118,1.0,427500,2024-07-05
PROD187,1.0,125000,2024-07-05
PROD20,1.0,303900,2024-07-05
PROD10,1.0,345000,2024-07-05
PROD232,2.0,78000,2024-07-05
PROD50,1.0,245000,2024-07-05
PROD183,1.0,1622000,2024-07-05
PROD50,1.0,245000,2024-07-05
PROD52,1.0,1145000,2024-07-05
PROD15,1.0,367500,2024-07-05
PROD11,1.0,265000,2024-07-05
PROD15,1.0,367500,2024-07-05
PROD20,1.0,303900,2024-07-05
PROD9,1.0,140000,2024-07-05
PROD15,1.0,367500,2024-07-05
PROD29,1.0,250800,2024-07-05
PROD10,1.0,350000,2024-07-05
PROD357,1.0,338000,2024-07-05
PROD10,1.0,345000,2024-07-05
PROD56,1.0,86620,2024-07-05
PROD59,1.0,324900,2024-07-05
PROD9,1.0,145000,2024-07-05
PROD145,1.0,11500,2024-07-05
PROD3,1.0,768000,2024-07-05
PROD51,1.0,320000,2024-07-05
PROD24,1.0,315800,2024-07-05
PROD10,1.0,345000,2024-07-05
PROD20,1.0,303900,2024-07-05
PROD21,1.0,238000,2024-07-05
PROD10,1.0,345000,2024-07-05
PROD11,1.0,265000,2024-07-05
PROD21,1.0,238000,2024-07-05
PROD13,1.0,367000,2024-07-05
PROD4,1.0,185000,2024-07-05
PROD9,1.0,140000,2024-07-05
PROD15,1.0,367500,2024-07-05
PROD15,1.0,367500,2024-07-05
PROD9,1.0,140000,2024-07-05
PROD15,1.0,367500,2024-07-05
PROD24,1.0,315800,2024-07-05
PROD15,1.0,367500,2024-07-05
PROD15,1.0,367500,2024-07-05
PROD21,1.0,238000,2024-07-05
PROD319,1.0,94855,2024-07-05
PROD15,1.0,367500,2024-07-05
PROD11,1.0,265000,2024-07-05
PROD187,1.0,125000,2024-07-05
PROD10,1.0,345000,2024-07-05
PROD15,1.0,367500,2024-07-05
PROD10,1.0,345000,2024-07-05
PROD187,1.0,125000,2024-07-05
PROD154,1.0,59950,2024-07-05
PROD11,1.0,265000,2024-07-05
PROD29,1.0,250800,2024-07-05
PROD10,1.0,345000,2024-07-05
PROD20,1.0,303900,2024-07-05
PROD29,1.0,250800,2024-07-05
PROD187,1.0,125000,2024-07-05
PROD21,1.0,238000,2024-07-05
PROD10,1.0,345000,2024-07-05
PROD20,1.0,303900,2024-07-05
PROD9,1.0,140000,2024-07-05
PROD15,1.0,367500,2024-07-05
PROD21,2.0,238000,2024-07-05
PROD29,1.0,250800,2024-07-05
PROD11,1.0,265000,2024-07-05
PROD9,1.0,140000,2024-07-05
PROD10,1.0,345000,2024-07-05
PROD21,1.0,238000,2024-07-05
PROD21,1.0,238000,2024-07-05
PROD15,1.0,367500,2024-07-05
PROD11,1.0,265000,2024-07-05
PROD10,1.0,345000,2024-07-05
PROD13,1.0,367000,2024-07-05
PROD44,1.0,367500,2024-07-05
PROD9,1.0,140000,2024-07-05
PROD154,1.0,59950,2024-07-05
PROD9,1.0,140000,2024-07-05
PROD170,1.0,41175,2024-07-05
PROD50,1.0,245000,2024-07-05
PROD287,1.0,350000,2024-07-05
PROD15,1.0,367500,2024-07-05
PROD10,1.0,345000,2024-07-05
PROD29,1.0,250800,2024-07-05
PROD11,2.0,265000,2024-07-05
PROD97,1.0,210000,2024-07-05
PROD120,1.0,323000,2024-07-05
PROD9,1.0,140000,2024-07-05
PROD264,1.0,35750,2024-07-05
PROD10,1.0,345000,2024-07-05
PROD21,1.0,238000,2024-07-05
PROD21,1.0,238000,2024-07-05
PROD52,1.0,1145000,2024-07-05
PROD29,1.0,250800,2024-07-05
PROD320,1.0,31100,2024-07-05
PROD4,1.0,185000,2024-07-05
PROD21,1.0,238000,2024-07-05
PROD29,1.0,250800,2024-07-05
PROD262,2.0,73200,2024-07-05
PROD20,1.0,303900,2024-07-05
PROD64,1.0,250500,2024-07-05
PROD9,1.0,140000,2024-07-05
PROD20,1.0,303900,2024-07-05
PROD29,1.0,250800,2024-07-05
PROD21,1.0,238000,2024-07-05
PROD187,1.0,125000,2024-07-05
PROD52,1.0,1145000,2024-07-05
PROD4,1.0,185000,2024-07-06
PROD20,1.0,303900,2024-07-06
PROD118,1.0,427500,2024-07-06
PROD2,1.0,67500,2024-07-06
PROD187,1.0,125000,2024-07-06
PROD97,1.0,210000,2024-07-06
PROD21,1.0,238000,2024-07-06
PROD187,1.0,125000,2024-07-06
PROD10,1.0,345000,2024-07-06
PROD10,1.0,345000,2024-07-06
PROD15,1.0,367500,2024-07-06
PROD10,1.0,345000,2024-07-06
PROD9,1.0,140000,2024-07-06
PROD20,1.0,303900,2024-07-06
PROD21,1.0,238000,2024-07-06
PROD120,1.0,323000,2024-07-06
PROD4,2.0,185000,2024-07-06
PROD10,1.0,345000,2024-07-06
PROD21,1.0,238000,2024-07-06
PROD33,1.0,283000,2024-07-06
PROD113,1.0,155245,2024-07-06
PROD19,1.0,555000,2024-07-06
PROD15,1.0,367500,2024-07-06
PROD13,1.0,367000,2024-07-06
PROD187,1.0,125000,2024-07-06
PROD3,1.0,768000,2024-07-06
PROD10,1.0,345000,2024-07-06
PROD9,1.0,140000,2024-07-06
PROD21,1.0,238000,2024-07-06
PROD120,1.0,323000,2024-07-06
PROD10,1.0,345000,2024-07-06
PROD20,1.0,303900,2024-07-06
PROD21,1.0,238000,2024-07-06
PROD310,1.0,155000,2024-07-06
PROD21,1.0,238000,2024-07-06
PROD11,1.0,265000,2024-07-06
PROD10,1.0,345000,2024-07-06
PROD10,1.0,345000,2024-07-06
PROD10,1.0,345000,2024-07-06
PROD11,1.0,265000,2024-07-06
PROD33,1.0,283000,2024-07-06
PROD9,1.0,140000,2024-07-06
PROD21,1.0,238000,2024-07-06
PROD20,1.0,303900,2024-07-06
PROD21,1.0,238000,2024-07-06
PROD113,1.0,155245,2024-07-06
PROD20,1.0,303900,2024-07-06
PROD21,1.0,238000,2024-07-06
PROD11,1.0,265000,2024-07-06
PROD29,1.0,250800,2024-07-06
PROD4,1.0,185000,2024-07-06
PROD21,1.0,243000,2024-07-06
PROD21,1.0,238000,2024-07-06
PROD4,1.0,185000,2024-07-06
PROD4,1.0,185000,2024-07-06
PROD9,1.0,140000,2024-07-06
PROD39,1.0,315000,2024-07-06
PROD357,1.0,338000,2024-07-06
PROD120,1.0,323000,2024-07-06
PROD11,1.0,265000,2024-07-06
PROD118,1.0,427500,2024-07-06
PROD21,1.0,238000,2024-07-06
PROD9,1.0,140000,2024-07-06
PROD11,1.0,265000,2024-07-06
PROD20,1.0,303900,2024-07-06
PROD21,1.0,238000,2024-07-06
PROD11,1.0,265000,2024-07-06
PROD201,1.0,180000,2024-07-06
PROD10,1.0,345000,2024-07-06
PROD21,1.0,238000,2024-07-06
PROD3,1.0,768000,2024-07-06
PROD9,1.0,140000,2024-07-06
PROD201,1.0,180000,2024-07-06
PROD3,1.0,768000,2024-07-06
PROD132,1.0,177510,2024-07-06
PROD159,1.0,39800,2024-07-06
PROD10,1.0,345000,2024-07-06
PROD52,1.0,1145000,2024-07-06
PROD13,1.0,367000,2024-07-06
PROD52,1.0,1145000,2024-07-06
PROD9,1.0,140000,2024-07-06
PROD290,1.0,508000,2024-07-06
PROD21,1.0,238000,2024-07-06
PROD3,1.0,768000,2024-07-06
PROD9,1.0,140000,2024-07-06
PROD283,2.0,24000,2024-07-06
PROD3,1.0,768000,2024-07-06
PROD355,1.0,55000,2024-07-06
PROD120,1.0,323000,2024-07-06
PROD10,1.0,345000,2024-07-06
PROD187,1.0,125000,2024-07-06
PROD9,1.0,140000,2024-07-06
PROD9,1.0,140000,2024-07-06
PROD120,1.0,323000,2024-07-06
PROD132,1.0,182510,2024-07-06
PROD29,1.0,250800,2024-07-06
PROD20,1.0,303900,2024-07-06
PROD9,1.0,140000,2024-07-06
PROD30,1.0,370000,2024-07-06
PROD10,1.0,345000,2024-07-06
PROD53,10.0,28875,2024-07-06
PROD77,5.0,81125,2024-07-06
PROD54,15.0,39050,2024-07-06
PROD64,1.0,250500,2024-07-06
PROD187,1.0,125000,2024-07-06
PROD20,1.0,303900,2024-07-08
PROD187,2.0,120000,2024-07-08
PROD2,1.0,67500,2024-07-08
PROD52,2.0,1145000,2024-07-08
PROD9,1.0,135000,2024-07-08
PROD9,1.0,135000,2024-07-08
PROD13,1.0,367000,2024-07-08
PROD39,1.0,315000,2024-07-08
PROD9,1.0,135000,2024-07-08
PROD3,1.0,768000,2024-07-08
PROD141,1.0,636000,2024-07-08
PROD13,1.0,367000,2024-07-08
PROD113,10.0,155245,2024-07-08
PROD20,1.0,303900,2024-07-08
PROD10,1.0,345000,2024-07-08
PROD9,1.0,140000,2024-07-08
PROD187,1.0,130000,2024-07-08
PROD21,1.0,238000,2024-07-08
PROD24,1.0,315800,2024-07-08
PROD9,1.0,140000,2024-07-08
PROD21,2.0,238000,2024-07-08
PROD120,1.0,323000,2024-07-08
PROD33,1.0,283000,2024-07-08
PROD120,1.0,323000,2024-07-08
PROD11,1.0,265000,2024-07-08
PROD10,1.0,345000,2024-07-08
PROD20,1.0,303900,2024-07-08
PROD3,1.0,768000,2024-07-08
PROD39,1.0,315000,2024-07-08
PROD29,1.0,250800,2024-07-08
PROD120,1.0,328000,2024-07-08
PROD21,1.0,238000,2024-07-08
PROD51,1.0,320000,2024-07-08
PROD357,1.0,338000,2024-07-08
PROD120,1.0,323000,2024-07-08
PROD187,1.0,120000,2024-07-08
PROD120,1.0,318000,2024-07-08
PROD41,1.0,290000,2024-07-08
PROD9,1.0,135000,2024-07-08
PROD19,1.0,555000,2024-07-08
PROD187,1.0,120000,2024-07-08
PROD10,1.0,340000,2024-07-08
PROD120,1.0,318000,2024-07-08
PROD20,1.0,303900,2024-07-08
PROD133,1.0,380000,2024-07-08
PROD310,1.0,150000,2024-07-08
PROD39,1.0,315000,2024-07-08
PROD9,1.0,135000,2024-07-08
PROD10,1.0,345000,2024-07-08
PROD33,1.0,283000,2024-07-08
PROD13,1.0,367000,2024-07-08
PROD201,1.0,180000,2024-07-08
PROD20,1.0,303900,2024-07-08
PROD118,1.0,427500,2024-07-08
PROD9,1.0,135000,2024-07-08
PROD10,1.0,340000,2024-07-08
PROD21,1.0,238000,2024-07-08
PROD113,1.0,155245,2024-07-08
PROD21,1.0,238000,2024-07-08
PROD39,1.0,315000,2024-07-08
PROD10,1.0,340000,2024-07-08
PROD187,1.0,120000,2024-07-08
PROD64,1.0,250500,2024-07-08
PROD20,1.0,303900,2024-07-08
PROD24,1.0,315800,2024-07-08
PROD97,1.0,210000,2024-07-08
PROD39,1.0,315000,2024-07-08
PROD11,1.0,265000,2024-07-08
PROD13,6.0,367000,2024-07-08
PROD52,1.0,1145000,2024-07-08
PROD13,1.0,367000,2024-07-08
PROD21,1.0,238000,2024-07-08
PROD21,1.0,238000,2024-07-08
PROD359,1.0,1850000,2024-07-08
PROD10,1.0,345000,2024-07-08
PROD29,1.0,250800,2024-07-08
PROD120,1.0,318000,2024-07-08
PROD13,1.0,367000,2024-07-08
PROD11,1.0,265000,2024-07-08
PROD10,1.0,340000,2024-07-08
PROD97,1.0,210000,2024-07-08
PROD13,1.0,367000,2024-07-08
PROD159,1.0,39800,2024-07-08
PROD10,1.0,340000,2024-07-08
PROD3,1.0,768000,2024-07-08
PROD310,1.0,150000,2024-07-08
PROD187,1.0,120000,2024-07-08
PROD20,1.0,303900,2024-07-08
PROD39,1.0,315000,2024-07-08
PROD120,1.0,318000,2024-07-08
PROD30,1.0,370000,2024-07-08
PROD21,1.0,238000,2024-07-08
PROD187,1.0,120000,2024-07-08
PROD21,1.0,238000,2024-07-08
PROD34,1.0,460000,2024-07-08
PROD3,1.0,768000,2024-07-08
PROD11,1.0,265000,2024-07-08
PROD11,1.0,265000,2024-07-08
PROD9,2.0,135000,2024-07-08
PROD201,1.0,180000,2024-07-08
PROD30,1.0,370000,2024-07-08
PROD120,1.0,318000,2024-07-08
PROD10,1.0,340000,2024-07-08
PROD97,1.0,210000,2024-07-08
PROD20,1.0,303900,2024-07-08
PROD20,1.0,303900,2024-07-08
PROD187,1.0,120000,2024-07-08
PROD52,1.0,1145000,2024-07-08
PROD21,1.0,238000,2024-07-08
PROD9,1.0,135000,2024-07-08
PROD157,2.0,106425,2024-07-08
PROD52,2.0,1145000,2024-07-08
PROD120,2.0,318000,2024-07-08
PROD21,1.0,238000,2024-07-08
PROD10,1.0,340000,2024-07-08
PROD13,6.0,367000,2024-07-08
PROD10,1.0,340000,2024-07-08
PROD29,1.0,250800,2024-07-08
PROD10,1.0,340000,2024-07-08
PROD97,1.0,210000,2024-07-08
PROD52,1.0,1145000,2024-07-08
PROD360,1.0,2860000,2024-07-08
PROD264,1.0,35750,2024-07-08
PROD36,1.0,265000,2024-07-08
PROD10,1.0,340000,2024-07-08
PROD11,1.0,265000,2024-07-08
PROD147,1.0,1305000,2024-07-08
PROD120,1.0,318000,2024-07-08
PROD29,1.0,250800,2024-07-08
PROD20,1.0,303900,2024-07-08
PROD11,1.0,270000,2024-07-08
PROD91,4.0,10500,2024-07-08
PROD113,1.0,155245,2024-07-08
PROD21,1.0,238000,2024-07-08
PROD282,1.0,75000,2024-07-08
PROD310,1.0,150000,2024-07-08
PROD10,1.0,340000,2024-07-08
PROD21,10.0,238000,2024-07-08
PROD187,1.0,120000,2024-07-08
PROD10,1.0,340000,2024-07-08
PROD52,1.0,1150000,2024-07-08
PROD86,2.0,790000,2024-07-08
PROD287,1.0,355000,2024-07-08
PROD52,1.0,1145000,2024-07-08
PROD44,1.0,367500,2024-07-08
PROD9,1.0,135000,2024-07-08
PROD11,1.0,265000,2024-07-08
PROD10,1.0,340000,2024-07-08
PROD201,1.0,180000,2024-07-08
PROD187,1.0,120000,2024-07-08
PROD34,1.0,460000,2024-07-08
PROD46,1.0,18975,2024-07-08
PROD9,1.0,135000,2024-07-08
PROD120,1.0,318000,2024-07-08
PROD301,1.0,295000,2024-07-08
PROD10,1.0,340000,2024-07-08
PROD52,1.0,1145000,2024-07-08
PROD341,2.0,535000,2024-07-08
PROD361,1.0,575000,2024-07-08
PROD52,1.0,1155000,2024-07-08
PROD357,1.0,338000,2024-07-08
PROD10,1.0,340000,2024-07-08
PROD11,1.0,265000,2024-07-08
PROD39,1.0,315000,2024-07-08
PROD11,1.0,265000,2024-07-08
PROD122,1.0,276800,2024-07-08
PROD10,1.0,345000,2024-07-08
PROD2,1.0,67500,2024-07-08
PROD21,1.0,238000,2024-07-08
PROD21,1.0,238000,2024-07-08
PROD310,1.0,150000,2024-07-08
PROD120,1.0,323000,2024-07-08
PROD13,1.0,367000,2024-07-08
PROD20,1.0,303900,2024-07-08
PROD34,1.0,460000,2024-07-08
PROD9,1.0,135000,2024-07-08
PROD120,1.0,318000,2024-07-08
PROD13,1.0,367000,2024-07-08
PROD9,1.0,135000,2024-07-08
PROD10,1.0,340000,2024-07-08
PROD33,1.0,283000,2024-07-08
PROD310,1.0,150000,2024-07-08
PROD9,1.0,135000,2024-07-08
PROD9,1.0,135000,2024-07-08
PROD9,1.0,135000,2024-07-08
PROD183,1.0,1622000,2024-07-08
PROD24,1.0,315800,2024-07-08
PROD29,1.0,255800,2024-07-08
PROD10,1.0,340000,2024-07-08
PROD120,1.0,318000,2024-07-08
PROD11,1.0,265000,2024-07-08
PROD10,1.0,340000,2024-07-08
PROD201,4.0,180000,2024-07-08
PROD20,1.0,303900,2024-07-08
PROD10,1.0,340000,2024-07-08
PROD3,1.0,768000,2024-07-08
PROD9,1.0,135000,2024-07-08
PROD9,1.0,135000,2024-07-08
PROD10,1.0,340000,2024-07-08
PROD20,1.0,303900,2024-07-08
PROD11,1.0,265000,2024-07-08
PROD10,1.0,340000,2024-07-08
PROD120,1.0,318000,2024-07-08
PROD9,1.0,135000,2024-07-08
PROD9,1.0,135000,2024-07-08
PROD10,1.0,340000,2024-07-08
PROD21,1.0,238000,2024-07-08
PROD2,1.0,67500,2024-07-08
PROD10,1.0,340000,2024-07-08
PROD120,1.0,318000,2024-07-08
PROD304,1.0,22825,2024-07-08
PROD176,1.0,89000,2024-07-08
PROD29,1.0,250800,2024-07-08
PROD120,1.0,318000,2024-07-08
PROD11,1.0,265000,2024-07-08
PROD52,1.0,1145000,2024-07-08
PROD362,1.0,720000,2024-07-08
PROD10,1.0,340000,2024-07-08
PROD21,1.0,238000,2024-07-08
PROD21,10.0,238000,2024-07-08
PROD30,1.0,370000,2024-07-08
PROD11,3.0,265000,2024-07-08
PROD21,1.0,238000,2024-07-08
PROD29,1.0,250800,2024-07-08
PROD52,1.0,1145000,2024-07-08
PROD21,1.0,238000,2024-07-08
PROD13,1.0,367000,2024-07-08
PROD10,1.0,340000,2024-07-08
PROD9,2.0,135000,2024-07-08
PROD201,6.0,180000,2024-07-08
PROD187,10.0,120000,2024-07-08
PROD120,4.0,318000,2024-07-08
PROD29,1.0,250800,2024-07-08
PROD239,1.0,4851,2024-07-08
PROD20,1.0,303900,2024-07-08
PROD3,1.0,768000,2024-07-08
PROD21,1.0,238000,2024-07-08
PROD20,1.0,303900,2024-07-08
PROD113,1.0,155245,2024-07-08
PROD10,1.0,340000,2024-07-08
PROD20,1.0,303900,2024-07-08
PROD21,1.0,238000,2024-07-08
PROD187,9.0,120000,2024-07-08
PROD21,1.0,238000,2024-07-08
PROD341,1.0,535000,2024-07-08
PROD120,1.0,323000,2024-07-08
PROD51,1.0,320000,2024-07-08
PROD113,1.0,155245,2024-07-08
PROD10,1.0,345000,2024-07-08
PROD21,1.0,238000,2024-07-08
PROD9,1.0,140000,2024-07-08
PROD39,1.0,315000,2024-07-08
PROD64,1.0,250500,2024-07-08
PROD10,1.0,345000,2024-07-08
PROD10,1.0,345000,2024-07-08
PROD9,1.0,140000,2024-07-08
PROD86,1.0,785000,2024-07-08
PROD10,1.0,340000,2024-07-08
PROD21,1.0,238000,2024-07-08
PROD120,2.0,323000,2024-07-08
PROD187,2.0,125000,2024-07-08
PROD310,2.0,155000,2024-07-08
PROD20,1.0,303900,2024-07-08
PROD33,1.0,283000,2024-07-08
PROD20,1.0,303900,2024-07-08
PROD117,1.0,17600,2024-07-08
PROD101,1.0,450000,2024-07-08
PROD120,1.0,323000,2024-07-08
PROD20,1.0,303900,2024-07-08
PROD10,1.0,345000,2024-07-08
PROD29,1.0,250800,2024-07-08
PROD52,1.0,1145000,2024-07-08
PROD21,1.0,238000,2024-07-08
PROD3,1.0,768000,2024-07-08
PROD9,1.0,140000,2024-07-08
PROD159,1.0,39800,2024-07-08
PROD97,1.0,210000,2024-07-08
PROD187,1.0,125000,2024-07-08
PROD29,1.0,250800,2024-07-08
PROD10,1.0,345000,2024-07-08
PROD10,1.0,345000,2024-07-08
PROD10,1.0,345000,2024-07-08
PROD21,1.0,238000,2024-07-08
PROD120,1.0,323000,2024-07-08
PROD11,1.0,265000,2024-07-08
PROD132,1.0,177510,2024-07-08
PROD201,1.0,180000,2024-07-08
PROD310,1.0,155000,2024-07-08
PROD120,1.0,323000,2024-07-08
PROD120,1.0,323000,2024-07-08
PROD30,1.0,370000,2024-07-08
PROD206,1.0,147435,2024-07-08
PROD262,1.0,73200,2024-07-08
PROD21,1.0,238000,2024-07-08
PROD9,1.0,140000,2024-07-08
PROD74,1.0,16500,2024-07-08
PROD35,1.0,177000,2024-07-08
PROD187,1.0,125000,2024-07-08
PROD9,1.0,140000,2024-07-09
PROD9,1.0,140000,2024-07-09
PROD9,1.0,140000,2024-07-09
PROD187,1.0,125000,2024-07-09
PROD10,1.0,345000,2024-07-09
PROD3,1.0,768000,2024-07-09
PROD10,1.0,345000,2024-07-09
PROD11,1.0,265000,2024-07-09
PROD21,1.0,238000,2024-07-09
PROD21,1.0,238000,2024-07-09
PROD21,1.0,238000,2024-07-09
PROD29,1.0,250800,2024-07-09
PROD19,1.0,555000,2024-07-09
PROD21,1.0,238000,2024-07-09
PROD29,1.0,250800,2024-07-09
PROD121,1.0,397600,2024-07-09
PROD357,1.0,338000,2024-07-09
PROD187,1.0,125000,2024-07-09
PROD187,1.0,125000,2024-07-09
PROD9,1.0,140000,2024-07-09
PROD9,1.0,140000,2024-07-09
PROD9,1.0,140000,2024-07-09
PROD9,1.0,140000,2024-07-09
PROD9,1.0,140000,2024-07-09
PROD10,1.0,345000,2024-07-09
PROD11,1.0,265000,2024-07-09
PROD323,2.0,2205,2024-07-09
PROD300,2.0,392000,2024-07-09
PROD91,10.0,10500,2024-07-09
PROD120,1.0,323000,2024-07-09
PROD201,1.0,180000,2024-07-09
PROD21,1.0,238000,2024-07-09
PROD346,4.0,527900,2024-07-09
PROD201,1.0,180000,2024-07-09
PROD8,1.0,650000,2024-07-09
PROD2,2.0,67500,2024-07-09
PROD10,1.0,345000,2024-07-09
PROD44,1.0,367500,2024-07-09
PROD133,1.0,380000,2024-07-09
PROD21,1.0,238000,2024-07-09
PROD29,1.0,250800,2024-07-09
PROD20,1.0,303900,2024-07-09
PROD30,1.0,370000,2024-07-09
PROD91,12.0,10500,2024-07-09
PROD11,1.0,265000,2024-07-09
PROD310,1.0,155000,2024-07-09
PROD34,1.0,460000,2024-07-09
PROD50,1.0,245000,2024-07-09
PROD33,1.0,283000,2024-07-09
PROD11,1.0,265000,2024-07-09
PROD176,1.0,89000,2024-07-09
PROD13,1.0,367000,2024-07-09
PROD44,1.0,367500,2024-07-09
PROD11,1.0,265000,2024-07-09
PROD27,1.0,360000,2024-07-09
PROD201,1.0,180000,2024-07-09
PROD44,1.0,367500,2024-07-09
PROD120,1.0,323000,2024-07-09
PROD363,1.0,85000,2024-07-09
PROD310,1.0,155000,2024-07-09
PROD33,1.0,283000,2024-07-09
PROD20,1.0,303900,2024-07-09
PROD29,1.0,250800,2024-07-09
PROD120,1.0,323000,2024-07-09
PROD50,1.0,245000,2024-07-09
PROD290,1.0,513000,2024-07-09
PROD30,1.0,370000,2024-07-09
PROD2,1.0,67500,2024-07-09
PROD33,1.0,283000,2024-07-09
PROD21,1.0,238000,2024-07-09
PROD10,1.0,345000,2024-07-09
PROD120,1.0,323000,2024-07-09
PROD34,1.0,460000,2024-07-09
PROD20,1.0,303900,2024-07-09
PROD9,1.0,140000,2024-07-09
PROD74,1.0,16500,2024-07-09
PROD133,1.0,380000,2024-07-09
PROD13,1.0,367000,2024-07-09
PROD24,1.0,315800,2024-07-09
PROD11,1.0,265000,2024-07-09
PROD30,1.0,370000,2024-07-09
PROD201,1.0,180000,2024-07-09
PROD357,1.0,338000,2024-07-09
PROD21,1.0,238000,2024-07-09
PROD33,1.0,283000,2024-07-09
PROD21,1.0,238000,2024-07-09
PROD120,1.0,323000,2024-07-09
PROD21,1.0,238000,2024-07-09
PROD51,1.0,320000,2024-07-09
PROD29,1.0,250800,2024-07-09
PROD145,1.0,11500,2024-07-09
PROD21,1.0,238000,2024-07-09
PROD113,1.0,155245,2024-07-09
PROD24,1.0,315800,2024-07-09
PROD10,1.0,345000,2024-07-09
PROD33,1.0,283000,2024-07-09
PROD13,1.0,367000,2024-07-09
PROD19,1.0,555000,2024-07-09
PROD310,4.0,155000,2024-07-09
PROD10,1.0,345000,2024-07-09
PROD95,1.0,943500,2024-07-09
PROD21,1.0,238000,2024-07-09
PROD10,1.0,345000,2024-07-09
PROD20,1.0,303900,2024-07-09
PROD9,1.0,140000,2024-07-09
PROD310,1.0,155000,2024-07-09
PROD113,2.0,155245,2024-07-09
PROD10,1.0,345000,2024-07-09
PROD21,1.0,238000,2024-07-09
PROD9,1.0,140000,2024-07-09
PROD13,1.0,367000,2024-07-09
PROD113,1.0,155245,2024-07-09
PROD44,1.0,367500,2024-07-09
PROD10,1.0,345000,2024-07-09
